"","HUC_ID","ERMQ_PEST","ERMQ_PCB","HUC_DIGITS","NUMBER_STATIONS","STATION_TYPE","BIBI","ERMQ","ERMQ_METAL","ERMQ_PAH"
"142",30502080601,0.005309971,0.008517417,12,4,"OpenWater",3,0.02815572,0.070143148,0.007342673
"143",30502080601,0.00598538533333333,0.00330037033333333,12,4,"TidalCreek",2.5,0.00985057133333333,0.0230158593333333,0.002847361
"144",30502080602,0.0008574435,0.005913889,12,4,"OpenWater",3,0.0119737655,0.029391883,0.0034312715
"145",30502080602,0.004299683,0.010842749,12,4,"TidalCreek",3,0.015271547,0.0410110625,0.0014605005
"146",30502080603,0.000360086666666667,0.000603703666666667,12,8,"OpenWater",4.16666666666667,0.0153794973333333,0.0442150693333333,0.00042878
"147",30502080603,0.0054012848,0.004629889,12,8,"TidalCreek",3.1,0.0230935108,0.0631060114,0.0026156988
"148",30502080604,0,0.00825,12,7,"OpenWater",4,0.009236738,0.025900422,0.000479104
"149",30502080604,0.000286556333333333,0.0004996945,12,7,"TidalCreek",4,0.012663614,0.0255473471666667,0.00757501116666667
"150",30502080605,0.00010820525,0.0016420636,12,30,"OpenWater",3.875,0.0097179711,0.0282896146,0.00050421017
"151",30502080605,0.0027657951,0.00216890431,12,30,"TidalCreek",3.1,0.0099376608,0.0277399062,0.00051341867
"152",30502080606,0.000826652375,0.00302454725,12,15,"OpenWater",4.25,0.01040694,0.029350103625,0.000888075125
"153",30502080606,0.0012495,0.00163777928571429,12,15,"TidalCreek",3.42857142857143,0.0113236475714286,0.0305230952857143,0.00155666514285714
"154",30502080607,7.13347619047619e-05,0.00240756933333333,12,26,"OpenWater",4.04761904761905,0.00996287738095238,0.0294081064761905,0.0002071846
"155",30502080607,0.000214167,0.0007869256,12,26,"TidalCreek",4.1,0.0110298668,0.032178991,0.00046689388
"156",30502080608,0.0002395788,0.0014535356,12,20,"OpenWater",3.825,0.0076800055,0.02172271765,0.0004456576185
"157",30502090101,0.002688364,0.00410459433333333,12,15,"OpenWater",3.16666666666667,0.0317590213333333,0.0847831166666667,0.00572847866666667
"158",30502090101,0.000858604916666667,0.00217127175,12,15,"TidalCreek",3.125,0.023918365,0.069664844,0.000886106875
"159",30502090201,0,0,12,1,"TidalCreek",2,0.015676565,0.04220489,0.00296911
"160",30502090202,0.0002469566,0.0004173366,12,27,"OpenWater",4.3,0.0169675714,0.0506275496,9.9236e-05
"161",30502090202,0.00112751527272727,0.00447752377272727,12,27,"TidalCreek",3.66666666666667,0.0222223357272727,0.0639249839545454,0.000632944818181818
"162",30502090203,0,0.00034117075,12,18,"OpenWater",3.875,0.01768557425,0.051219684,0.0011042415
"163",30502090203,0.0004566265,0.00157330042857143,12,18,"TidalCreek",4.03846153846154,0.013965863,0.0404855185714286,0.000505999685714286
"164",30502090204,0,0.0035,12,6,"OpenWater",4.25,0.021250216,0.0674927015,0.00053823545
"165",30502090204,0.0001170905,0.0002516985,12,6,"TidalCreek",4.375,0.0073986865,0.0220426485,0.000153324825
"166",30502100101,0.00106309466666667,0.00187294633333333,12,7,"OpenWater",3.16666666666667,0.0162063053333333,0.0435416713333333,0.00131457433333333
"167",30502100101,0.00588890875,0.00942828575,12,7,"TidalCreek",3.625,0.018914896,0.048234011,0.0030742775
"168",30502100102,0,0.000589933333333333,12,31,"OpenWater",4.08333333333333,0.0087961565,0.0236556261666667,0.00137310733333333
"169",30502100102,0.00086917056,0.0041688594,12,31,"TidalCreek",3.77083333333333,0.01326667948,0.03840160436,0.000437227644
"170",30601090306,0,0.000388889,12,9,"OpenWater",4,0.0108854625,0.032101768,0.0003113895
"171",30601090306,0.0114166827142857,0.00400716514285714,12,9,"TidalCreek",2.71428571428571,0.0179703128571429,0.0469531664285714,0.0024449935
"172",30601090307,0.002894048,0.009580531,12,2,"OpenWater",2.25,0.0312895125,0.0796576775,0.007562944
"173",30601100202,0.000556722,0.001280117,12,7,"OpenWater",3.5,0.004329839,0.012510808,0.00011047
"174",30601100202,0.0114223885,0.00118561566666667,12,7,"TidalCreek",3.66666666666667,0.017195449,0.044746983,0.00244461533333333
"175",30601100301,0.000771101,0.00270455722222222,12,16,"OpenWater",3.94444444444444,0.0121960117777778,0.0264161073333333,0.00593297366666667
"176",30601100301,0.00229430785714286,0.00370051742857143,12,16,"TidalCreek",3.78571428571429,0.0108491404285714,0.027405101,0.00252687842857143
"177",30601100302,0,0.004098889,12,7,"OpenWater",4.4,0.00773432,0.0234006894,0.0002493416
"178",30601100302,0,0,12,7,"TidalCreek",3.25,0.0091258835,0.026439448,0.000577355
"179",30601100303,8.40586e-05,0.0095781666,12,10,"OpenWater",3.7,0.0091423444,0.0256767292,9.760342e-05
"180",30601100303,0.0006754834,0.0015186288,12,10,"TidalCreek",3.625,0.016430824,0.0484726986,0.0002837378
"181",30601100304,0,0.000491458923076923,12,17,"OpenWater",4.42307692307692,0.007399823,0.021699734,0.000313250615384615
"182",30601100304,9.388025e-05,0.002506775,12,17,"TidalCreek",4,0.007970221,0.02193600575,0.00031589125
"183",3040201170030,0.006254639,0.002205556,14,1,"OpenWater",2.5,0.020883318,0.060246453,0.000347166
"184",3040201170040,0,0.000944564,14,2,"OpenWater",2.25,0.02379166,0.066881684,0.0026924481
"185",3040206150030,0.019397003,0.0085096025,14,2,"OpenWater",2,0.026109437,0.0604655045,0.007353757
"186",3040207020110,0.004960904,0.018027894,14,1,"OpenWater",3,0.010661162,0.021045398,0.004581154
"187",3040207020120,0,0.000100814,14,2,"OpenWater",3.75,0.0032653875,0.009589539,0.0001193985
"188",3040207020130,0.001023353,0.0009444445,14,2,"OpenWater",3.25,0.0149942405,0.0443848985,0.0001378035
"189",3040207020160,0.00039902525,0.001690972,14,4,"TidalCreek",3.375,0.005117091,0.01462355025,0.0002612845
"190",3040207020200,0,0.0051388885,14,9,"OpenWater",4,0.003936162,0.0129063895,0
"191",3040207020200,0.000815073428571429,0.00348184914285714,14,9,"TidalCreek",3.64285714285714,0.00712147757142857,0.0163350841428571,0.002393046
"192",3040207040020,0,0.00578923083333333,14,15,"OpenWater",3.16666666666667,0.00658910916666667,0.0189112328333333,8.15018333333333e-05
"193",3040207040020,0.000611949333333333,0.000860322222222222,14,15,"TidalCreek",3.77777777777778,0.00690897488888889,0.0203704757777778,0.000404820666666667
"194",3040207040030,0.000965198818181818,0.00661756863636364,14,11,"OpenWater",2.63636363636364,0.0170825415454545,0.0492618814545455,0.000339474490909091
"195",3040207040040,0.00245426727272727,0.00459805690909091,14,11,"OpenWater",2.54545454545455,0.029690654,0.0834427221818182,0.00193109096363636
"196",3050112060020,0,0.0020294856,14,8,"OpenWater",3.9,0.0059166878,0.0180246194,0.0001287628
"197",3050112060020,0,0.00238476866666667,14,8,"TidalCreek",2.33333333333333,0.034482142,0.0991575743333333,0.002032636
"198",3050112060030,0.00086262125,0.005082797375,14,13,"OpenWater",2.8125,0.014827548875,0.04109021375,0.00050760925
"199",3050112060030,0.0098562182,0.009544298,14,13,"TidalCreek",1.9,0.0313104502,0.0811705362,0.0056022934
"200",3050201050010,0.00209146025,0.01332922325,14,14,"OpenWater",2.75,0.028764389,0.051820508625,0.0195735744375
"201",3050201050010,0.00570622316666667,0.0026750075,14,14,"TidalCreek",2.5,0.023628904,0.0620506241666667,0.004353941
"202",3050201050020,0.00437953025,0.0131263345,14,15,"OpenWater",3.45833333333333,0.0540973298333333,0.0568744906666667,0.0629604563583333
"203",3050201050020,0.0270844793333333,0.027497962,14,15,"TidalCreek",2.66666666666667,0.0374339093333333,0.0741666306666667,0.0172718483333333
"204",3050201080010,0,0.0003916665,14,4,"OpenWater",2.5,0.0119907585,0.0291763825,0.0041519605
"205",3050201080010,0,0.0012694445,14,4,"TidalCreek",3,0.010406091,0.0302474345,0.00049979
"206",3050201080020,0.002356408375,0.0082266762375,14,17,"OpenWater",3.375,0.019446971875,0.039385729375,0.0105460642
"207",3050201080020,0.00432218833333333,0.00620041977777778,14,17,"TidalCreek",3.11111111111111,0.0141334675555556,0.037516897,0.001593085
"208",3050201080030,0,0,14,2,"TidalCreek",2.25,0.006181938,0.018545815,0
"209",3050202040010,0.03204043225,0.0117611115,14,4,"TidalCreek",1.5,0.03413878925,0.07419361275,0.01064312675
"210",3050202040020,0.248357375333333,0.0632781313333333,14,5,"OpenWater",2.5,1.060964429,0.157245173,1.81778079466667
"211",3050202040020,0.055372064,0.0321002345,14,5,"TidalCreek",2,0.0496972725,0.072000444,0.036452816
"212",3050202050070,0.0003024545,0.00259429175,14,7,"OpenWater",3.25,0.009423138,0.0243002365,0.001975315
"213",3050202050070,0.00421926333333333,0.000358235,14,7,"TidalCreek",3.33333333333333,0.00700841866666667,0.0153001563333333,0.00284646466666667
"214",3050202050080,0,0,14,1,"TidalCreek",2,0.02762185,0.035649113,0.029056272
"215",3050202060010,0.001152156,0.00189244514285714,14,27,"OpenWater",3.71428571428571,0.0229517258571429,0.0642259198571428,0.00252594514285714
"216",3050202060010,0.0010278804,0.00384090225,14,27,"TidalCreek",3.475,0.0216814165,0.06289529005,0.000633246375
"217",3050202060020,0.0003638308,0.0020528966,14,5,"TidalCreek",3.125,0.0240811448,0.0682444772,0.001775251
"218",3050202060030,0.0002469566,0.0005036066,14,26,"OpenWater",4.1,0.0180390274,0.052556879,0.0008833932
"219",3050202060030,0.000910695428571429,0.00203592676190476,14,26,"TidalCreek",3.85,0.017095537,0.0491609599047619,0.000613738485714286
"220",3050202060040,0,0.0035,14,8,"OpenWater",4.25,0.021250216,0.0674927015,0.00053823545
"221",3050202060040,7.80603333333333e-05,0.000320576833333333,14,8,"TidalCreek",4.41666666666667,0.0102867716666667,0.0306897918333333,0.000132463783333333
"222",3050202060050,0,0.015833333,14,1,"TidalCreek",1,0.041944198,0.123853423,0
"223",3050202070010,0,0.000340740666666667,14,6,"OpenWater",3.83333333333333,0.007103476,0.0207005263333333,0.000395357333333333
"224",3050202070010,0.00720069366666667,0.00303486866666667,14,6,"TidalCreek",3.16666666666667,0.024703754,0.0638141756666667,0.004995418
"225",3050202070020,0.00309251833333333,0.00571935088888889,14,11,"OpenWater",4.27777777777778,0.0177311122222222,0.0389933504444444,0.00766826966666667
"226",3050202070020,0.00656314,0.0070947885,14,11,"TidalCreek",2.25,0.0645820685,0.126672052,0.0397209395
"227",3050202070030,0.0001322812,0.0002455822,14,24,"OpenWater",4.4,0.011539536,0.0234667526,0.0068234385
"228",3050202070030,0.00166145121052632,0.00272048526315789,14,24,"TidalCreek",3.94444444444444,0.0199887762631579,0.053100851,0.00380206018421053
"229",3050202070040,0.0017031415,0.003175,14,15,"OpenWater",4,0.011134949,0.0316664635,0.0005635225
"230",3050202070040,0.00222496130769231,0.00162180861538462,14,15,"TidalCreek",3.73076923076923,0.0114155220769231,0.0316295197692308,0.00117279023846154
"231",3050205060060,0.00333484175,0.0057914815,14,5,"OpenWater",2,0.024354152,0.07309974825,0.0010557665
"232",3050205060060,0.002240716,0.008519717,14,5,"TidalCreek",2,0.035940781,0.118210576,0.00303076
"233",3050205060070,0.0006095914,0.0022454268,14,24,"OpenWater",3.75,0.0061286526,0.0166944708,0.0007796502
"234",3050205060070,0.00134098142857143,0.00878314814285714,14,24,"TidalCreek",3.23076923076923,0.0161595332857143,0.0452496159285714,0.000986940857142857
"235",3050205070010,0.0109802858,0.004362749,14,10,"OpenWater",2.8,0.021757432,0.0577278444,0.002617869824
"236",3050205070010,0.0130328432,0.0012206466,14,10,"TidalCreek",2.875,0.0151621436,0.0378811262,0.0025812386
"237",3050205070020,0.0280462915,0.007998775,14,2,"TidalCreek",2.25,0.0188324535,0.045783095,0.0016632895
"238",3050205070030,0.0054209888,0.0023210739,14,25,"OpenWater",3.1,0.0205457724,0.0523043913,0.0046613567
"239",3050205070030,0.006761575,0.00125139113333333,14,25,"TidalCreek",3.28571428571429,0.0162103240666667,0.0454014902666667,0.00066835496
"240",3050205070040,0.00538666533333333,0.00330859933333333,14,21,"OpenWater",3.55555555555556,0.0106278842222222,0.0272576535555556,0.001343935
"241",3050205070040,0.00387676975,0.00160815883333333,14,21,"TidalCreek",3.77272727272727,0.0113467630833333,0.031478448,0.000777175416666667
"242",3050208010050,0.00195293066666667,0.00276976016666667,14,6,"TidalCreek",2.91666666666667,0.014925018,0.0406080168333333,0.000805888383333333
"243",3050208010060,0.00387068726666667,0.00374712526666667,14,19,"OpenWater",3.4,0.0100385826,0.0270727227333333,0.0009072797
"244",3050208010060,0.00157731175,0.002593158,14,19,"TidalCreek",2.66666666666667,0.020944573,0.05826426325,0.002816251
"245",3050208010070,0.000827024181818182,0.00143690545454545,14,22,"OpenWater",3.54545454545455,0.00931030718181818,0.0263189032727273,0.000293223190909091
"246",3050208010070,0.00652847345454545,0.000622591,14,22,"TidalCreek",2.68181818181818,0.0121465098181818,0.0335730714545455,0.000594350909090909
"247",3050208010080,0,0.0009569445,14,2,"TidalCreek",3.25,0.03100628,0.0755104795,0.0110193445
"248",3050208040010,0.001043908,0.005019445,14,2,"OpenWater",2.75,0.0190121285,0.0530910845,0.001881164
"249",3050208040020,0.00146896033333333,0.00115732083333333,14,24,"OpenWater",3.54166666666667,0.00995876066666667,0.0250296941666667,0.00292168137166667
"250",3050208040020,0.00666832841666667,0.00199488066666667,14,24,"TidalCreek",3.13636363636364,0.0153124723333333,0.0422036228333333,0.0011799435
"251",3050208090020,0.050033852,0.003804848,14,5,"TidalCreek",3.2,0.0220221556,0.0494108626,0.00211825834
"252",3050208090040,0.005309971,0.008517417,14,4,"OpenWater",3,0.02815572,0.070143148,0.007342673
"253",3050208090040,0.00598538533333333,0.00330037033333333,14,4,"TidalCreek",2.5,0.00985057133333333,0.0230158593333333,0.002847361
"254",3050208090050,0.0008574435,0.005913889,14,4,"OpenWater",3,0.0119737655,0.029391883,0.0034312715
"255",3050208090050,0.004299683,0.010842749,14,4,"TidalCreek",3,0.015271547,0.0410110625,0.0014605005
"256",3050208090060,0.00054013,0.0009055555,14,7,"OpenWater",4,0.0153917,0.0455956065,0.0002038565
"257",3050208090060,0.0054012848,0.004629889,14,7,"TidalCreek",3.1,0.0230935108,0.0631060114,0.0026156988
"258",3050208090070,9.83684090909091e-05,0.00155643886363636,14,32,"OpenWater",3.90909090909091,0.00986425090909091,0.0285302351363636,0.000498310472727273
"259",3050208090070,0.0027657951,0.00216890431,14,32,"TidalCreek",3.1,0.0099376608,0.0277399062,0.00051341867
"260",3050208090080,0,0.00825,14,7,"OpenWater",4,0.009236738,0.025900422,0.000479104
"261",3050208090080,0.000286556333333333,0.0004996945,14,7,"TidalCreek",4,0.012663614,0.0255473471666667,0.00757501116666667
"262",3050208090090,0,0.000288889,14,10,"OpenWater",4,0.0172522296666667,0.0512804605,0.000422365933333333
"263",3050208090090,0.00026770875,0.00082764875,14,10,"TidalCreek",4.125,0.0117300655,0.03408503775,0.00057524675
"264",3050208090100,0.000944745571428571,0.00330352385714286,14,14,"OpenWater",4.21428571428571,0.0105183842857143,0.0292567435714286,0.001014943
"265",3050208090100,0.0012495,0.00163777928571429,14,14,"TidalCreek",3.42857142857143,0.0113236475714286,0.0305230952857143,0.00155666514285714
"266",3050208090110,0.000209511321428571,0.00210809864285714,14,28,"OpenWater",3.92857142857143,0.00802390275,0.0232466979642857,0.000337845441785714
"267",3050208100010,0.0006413929375,0.0011565528125,14,33,"OpenWater",4.28125,0.0110692910625,0.031527824125,0.00080302853125
"268",3050208100010,0.00273980876470588,0.00510036237058824,14,33,"TidalCreek",3.11764705882353,0.0128247618823529,0.0352084035294118,0.000472371276470588
"269",3050208100020,0.00402441317647059,0.00183880329411765,14,30,"OpenWater",3.82352941176471,0.00987286194117647,0.0266061829411765,0.00108169615882353
"270",3050208100020,0.000412177153846154,0.00479729815384615,14,30,"TidalCreek",2.96153846153846,0.0246106130769231,0.04628067,0.0160020663846154
"271",3050208100030,0.00324245,0.0020327275,14,9,"OpenWater",3.25,0.0103172345,0.0276322,0.0013875695
"272",3050208100030,0.001941091,0.00377493742857143,14,9,"TidalCreek",3.28571428571429,0.0149124347142857,0.037344519,0.00396039645714286
"273",3050208100040,0.00110954075,0.0033715295,14,6,"OpenWater",3.5,0.0161653785,0.0435369825,0.00262173875
"274",3050208100040,0.0002827875,0.00628212,14,6,"TidalCreek",3.5,0.011595825,0.032722818,0.0007438125
"275",3050208100050,0.000240005866666667,0.00209908046666667,14,21,"OpenWater",4.3,0.00852725626666667,0.0237272182666667,0.0004544002
"276",3050208100050,0.00605217933333333,0.000942691833333333,14,21,"TidalCreek",3.41666666666667,0.0100842,0.0274805865,0.000705054666666667
"277",3050208100060,0.000771798454545455,0.000944166181818182,14,45,"OpenWater",3.72727272727273,0.0112693874545455,0.0307347307272727,0.00114667145454545
"278",3050208100060,0.00133190879411765,0.00433173741176471,14,45,"TidalCreek",3.62121212121212,0.0141439256470588,0.0402719516764706,0.000751269208823529
"279",3050208110010,6.04698571428571e-05,0.0026487,14,8,"OpenWater",4,0.00528081485714286,0.014717003,0.000181451571428571
"280",3050208110010,0,0.000624033,14,8,"TidalCreek",4,0.008229072,0.024554804,3.34824e-05
"281",3050208110020,0,0,14,7,"OpenWater",4.5,0.008670969,0.025250543,0.00061060525
"282",3050208110020,0.000125173666666667,0.00184607033333333,14,7,"TidalCreek",3.75,0.009193311,0.025134094,0.000421188333333333
"283",3050208110030,0.000771101,0.00270455722222222,14,16,"OpenWater",3.94444444444444,0.0121960117777778,0.0264161073333333,0.00593297366666667
"284",3050208110030,0.00229430785714286,0.00370051742857143,14,16,"TidalCreek",3.78571428571429,0.0108491404285714,0.027405101,0.00252687842857143
"285",3050208110040,0,0.004098889,14,7,"OpenWater",4.4,0.00773432,0.0234006894,0.0002493416
"286",3050208110040,0,0,14,7,"TidalCreek",3.25,0.0091258835,0.026439448,0.000577355
"287",3050208110050,3.00209285714286e-05,0.0038771285,14,20,"OpenWater",4.14285714285714,0.0076589675,0.0221055725714286,0.000151275292857143
"288",3050208110050,0.000562902833333333,0.00201367216666667,14,20,"TidalCreek",3.8,0.0144091785,0.0424508723333333,0.000236448166666667
"289",3050208130030,0.000556722,0.001280117,14,7,"OpenWater",3.5,0.004329839,0.012510808,0.00011047
"290",3050208130030,0.0114223885,0.00118561566666667,14,7,"TidalCreek",3.66666666666667,0.017195449,0.044746983,0.00244461533333333
"291",3050208140010,0,0.000388889,14,9,"OpenWater",4,0.0108854625,0.032101768,0.0003113895
"292",3050208140010,0.0114166827142857,0.00400716514285714,14,9,"TidalCreek",2.71428571428571,0.0179703128571429,0.0469531664285714,0.0024449935
"293",3060109060060,0.002894048,0.009580531,14,2,"OpenWater",2.25,0.0312895125,0.0796576775,0.007562944
